Time(s),CH1V,CH2V
-4.200000e-08,1.466667e-05,-5.613333e-04
-4.100000e-08,-1.933333e-05,-4.920000e-04
-4.000000e-08,-2.000000e-06,-1.017333e-03
-3.900000e-08,4.866666e-05,-1.317333e-03
-3.800000e-08,1.266667e-04,-1.054667e-03
-3.700000e-08,1.846667e-04,-6.960000e-04
-3.600000e-08,1.760000e-04,-5.133333e-04
-3.500000e-08,1.420000e-04,-3.306667e-04
-3.400000e-08,1.593333e-04,-2.080000e-04
-3.300000e-08,1.806667e-04,-4.013333e-04
-3.200000e-08,9.533334e-05,-8.026666e-04
-3.100000e-08,-6.333333e-05,-1.006667e-03
-3.000000e-08,-1.326667e-04,-1.001333e-03
-2.900000e-08,-6.000000e-05,-1.102667e-03
-2.800000e-08,4.466667e-05,-1.189333e-03
-2.700000e-08,8.266667e-05,-8.293333e-04
-2.600000e-08,6.000000e-05,-3.306667e-04
-2.500000e-08,5.600000e-05,-4.760000e-04
-2.400000e-08,1.380000e-04,-1.102667e-03
-2.300000e-08,2.473333e-04,-1.285333e-03
-2.200000e-08,2.540000e-04,-1.028000e-03
-2.100000e-08,1.506667e-04,-1.205333e-03
-2.000000e-08,6.266667e-05,-1.677333e-03
-1.900000e-08,5.866666e-05,-1.404000e-03
-1.800000e-08,9.133334e-05,-5.026667e-04
-1.700000e-08,1.040000e-04,-1.760000e-04
-1.600000e-08,8.733333e-05,-5.613333e-04
-1.500000e-08,6.600000e-05,-6.426667e-04
-1.400000e-08,6.866667e-05,-2.933333e-04
-1.300000e-08,8.000000e-05,-4.120000e-04
-1.200000e-08,6.133333e-05,-1.038667e-03
-1.100000e-08,3.066667e-05,-1.258667e-03
-1.000000e-08,4.466667e-05,-9.000000e-04
-9.000000e-09,1.066667e-04,-6.586667e-04
-8.000000e-09,1.406667e-04,-6.906667e-04
-7.000000e-09,1.153333e-04,-4.920000e-04
-6.000000e-09,8.733333e-05,-8.400000e-05
-5.000000e-09,4.733333e-05,-6.266667e-05
-4.000000e-09,-1.126667e-04,-4.920000e-04
-3.000000e-09,-3.506667e-04,-7.920000e-04
-2.000000e-09,-7.420000e-04,-8.133333e-04
-1.000000e-09,-2.184000e-03,-9.746667e-04
4.101575e-21,-5.524667e-03,-1.317333e-03
1.000000e-09,-9.602667e-03,-1.624000e-03
2.000000e-09,-1.204800e-02,-2.604000e-03
3.000000e-09,-1.230867e-02,-5.162667e-03
4.000000e-09,-1.183000e-02,-8.325334e-03
5.000000e-09,-1.129467e-02,-9.860000e-03
6.000000e-09,-9.985333e-03,-9.274666e-03
7.000000e-09,-7.687334e-03,-8.100000e-03
8.000000e-09,-5.239333e-03,-7.248000e-03
9.000000e-09,-3.419333e-03,-6.314666e-03
1.000000e-08,-2.398000e-03,-5.301333e-03
1.100000e-08,-2.022667e-03,-4.829333e-03
1.200000e-08,-1.986667e-03,-4.786666e-03
1.300000e-08,-1.888000e-03,-4.438667e-03
1.400000e-08,-1.494000e-03,-3.913333e-03
1.500000e-08,-9.866667e-04,-4.052000e-03
1.600000e-08,-7.133333e-04,-5.001334e-03
1.700000e-08,-6.653334e-04,-5.950666e-03
