Time(s),CH1V,CH2V
3.400000e-08,-8.246666e-04,6.133333e-05
3.500000e-08,-8.813333e-04,5.306667e-04
3.600000e-08,-6.206667e-04,3.386667e-04
3.700000e-08,2.633333e-04,-4.506667e-04
3.800000e-08,6.033333e-04,-7.493334e-04
3.900000e-08,7.960000e-04,-1.069333e-03
4.000000e-08,8.526667e-04,-5.146667e-04
4.100000e-08,6.486666e-04,-1.261333e-03
4.200000e-08,-2.000000e-05,-5.360000e-04
4.300000e-08,-6.886667e-04,-2.160000e-04
4.400000e-08,-6.773333e-04,-8.800000e-05
4.500000e-08,-4.620000e-04,-2.160000e-04
